ANIO;MES;DIA;HORA;PESPANIA;PPORTUGAL;
2013;05;18;5;31.02;31.02;
2013;05;18;6;30;30;
2013;05;18;7;27;27;
2013;05;18;8;25;25;
2013;05;18;9;21.7;21.7;
2013;05;18;10;24.13;24.13;
2013;05;18;11;24.2;24.2;
2013;05;18;12;22.1;22.1;
2013;05;18;13;20;20;
2013;05;18;14;20.65;20.65;
2013;05;18;15;19.49;19.49;
2013;05;18;16;19.49;19.49;
2013;05;18;17;16.7;16.7;
2013;05;18;18;19.29;19.29;
2013;05;18;19;17.67;17.67;
2013;05;18;20;23.93;23.93;
2013;05;18;21;30;30;
2013;05;18;22;40;40;
2013;05;18;23;43;43;
2013;05;18;24;42.79;42.79;
2013;05;19;1;32.52;32.52;
2013;05;19;2;33;33;
2013;05;19;3;30.52;30.52;
2013;05;19;4;32.52;32.52;
2013;05;19;5;32.52;32.52;
2013;05;19;6;33.02;33.02;
2013;05;19;7;32.01;32.01;
2013;05;19;8;30;30;
2013;05;19;9;28;28;
2013;05;19;10;28.1;28.1;
2013;05;19;11;32.01;32.01;
2013;05;19;12;33;33;
2013;05;19;13;40.08;40.08;
2013;05;19;14;42.41;42.41;
2013;05;19;15;43.13;43.13;
2013;05;19;16;43.13;43.13;
2013;05;19;17;41.2;41.2;
2013;05;19;18;40.08;40.08;
2013;05;19;19;41.4;41.4;
2013;05;19;20;41.66;41.66;
2013;05;19;21;47.2;47.95;
2013;05;19;22;51.3;59.95;
2013;05;19;23;56.69;72.5;
2013;05;19;24;56.69;61.67;
2013;05;20;1;47.52;47.52;
2013;05;20;2;45.12;45.12;
2013;05;20;3;40;40;
2013;05;20;4;36;36;
2013;05;20;5;33.02;33.02;
2013;05;20;6;40;40;
2013;05;20;7;45.75;45.75;
2013;05;20;8;49.93;49.93;
2013;05;20;9;51.03;51.03;
2013;05;20;10;51.35;51.35;
2013;05;20;11;52.76;52.76;
2013;05;20;12;52.72;52.72;
2013;05;20;13;53.1;53.1;
2013;05;20;14;53.5;53.5;
2013;05;20;15;52.76;52.76;
2013;05;20;16;53.2;53.2;
2013;05;20;17;53.1;53.1;
2013;05;20;18;53.2;53.2;
2013;05;20;19;52.76;52.76;
2013;05;20;20;53;53;
2013;05;20;21;53.2;53.2;
2013;05;20;22;54;54;
2013;05;20;23;53.2;53.2;
2013;05;20;24;52;52;
2013;05;21;1;48.6;48.6;
2013;05;21;2;46.72;46.72;
2013;05;21;3;45.75;45.75;
2013;05;21;4;45.12;45.12;
2013;05;21;5;44.4;44.4;
2013;05;21;6;45.75;45.75;
2013;05;21;7;47.52;47.52;
2013;05;21;8;51.06;51.06;
2013;05;21;9;53.5;53.5;
2013;05;21;10;56;56;
2013;05;21;11;57.5;57.5;
2013;05;21;12;55.56;55.56;
2013;05;21;13;56.2;56.2;
2013;05;21;14;56.69;56.69;
2013;05;21;15;53.2;53.2;
2013;05;21;16;51.3;51.3;
2013;05;21;17;51.15;51.15;
2013;05;21;18;50.3;50.3;
2013;05;21;19;48.62;48.62;
2013;05;21;20;48.79;48.79;
2013;05;21;21;49.93;49.93;
2013;05;21;22;51.23;51.23;
2013;05;21;23;50;50;
2013;05;21;24;47.2;47.2;
2013;05;22;1;43.4;43.4;
2013;05;22;2;31.02;31.02;
2013;05;22;3;29;29;
2013;05;22;4;29;29;
2013;05;22;5;27;27;
2013;05;22;6;28.1;28.1;
2013;05;22;7;34.99;34.99;
2013;05;22;8;45.69;45.69;
2013;05;22;9;46.1;46.1;
2013;05;22;10;46.2;46.2;
2013;05;22;11;46.29;46.29;
2013;05;22;12;45.73;45.73;
2013;05;22;13;46.04;46.04;
2013;05;22;14;45.73;45.73;
2013;05;22;15;45.69;45.69;
2013;05;22;16;45.12;45.12;
2013;05;22;17;44.56;44.56;
2013;05;22;18;43.1;43.1;
2013;05;22;19;43.4;43.4;
2013;05;22;20;44.83;44.83;
2013;05;22;21;45.12;45.12;
2013;05;22;22;45.73;45.73;
2013;05;22;23;45.69;45.69;
2013;05;22;24;44.02;44.02;
2013;05;23;1;32.84;32.84;
2013;05;23;2;30.03;30.03;
2013;05;23;3;27.4;27.4;
2013;05;23;4;27;27;
2013;05;23;5;26.13;26.13;
2013;05;23;6;29.69;29.69;
2013;05;23;7;35.17;35.17;
2013;05;23;8;45.12;45.12;
2013;05;23;9;46.52;46.52;
2013;05;23;10;49.1;49.1;
2013;05;23;11;50;50;
2013;05;23;12;46.75;46.75;
2013;05;23;13;46.75;46.75;
2013;05;23;14;46.75;46.75;
2013;05;23;15;46.08;46.08;
2013;05;23;16;45.73;45.73;
2013;05;23;17;45.15;45.15;
2013;05;23;18;45;45;
2013;05;23;19;44.03;44.03;
2013;05;23;20;44.56;44.56;
2013;05;23;21;45.12;45.12;
2013;05;23;22;46.31;46.31;
2013;05;23;23;45.96;45.96;
2013;05;23;24;45;45;
2013;05;24;1;32;32;
2013;05;24;2;28.3;28.3;
2013;05;24;3;25.12;25.12;
2013;05;24;4;25.05;25.05;
2013;05;24;5;24.99;24.99;
2013;05;24;6;29.91;29.91;
2013;05;24;7;32;32;
2013;05;24;8;42;42;
2013;05;24;9;46.19;46.19;
2013;05;24;10;46.75;46.75;
2013;05;24;11;50;50;
2013;05;24;12;48.69;48.69;
2013;05;24;13;48.1;48.1;
2013;05;24;14;47.02;47.02;
2013;05;24;15;46.04;46.04;
2013;05;24;16;45.92;45.92;
2013;05;24;17;45.73;45.73;
2013;05;24;18;45;45;
2013;05;24;19;43.2;43.2;
2013;05;24;20;43.2;43.2;
2013;05;24;21;46.19;46.19;
2013;05;24;22;50;50;
2013;05;24;23;51.1;51.1;
2013;05;24;24;46.75;46.75;
2013;05;25;1;43.4;43.4;
2013;05;25;2;44.56;44.56;
2013;05;25;3;32.02;32.02;
2013;05;25;4;30.68;30.68;
2013;05;25;5;30;30;
2013;05;25;6;30.69;30.69;
2013;05;25;7;31.55;31.55;
2013;05;25;8;37.13;37.13;
2013;05;25;9;40.69;40.69;
2013;05;25;10;43.2;43.2;
2013;05;25;11;44.56;44.56;
2013;05;25;12;45;45;
2013;05;25;13;43.4;43.4;
2013;05;25;14;45.73;45.73;
2013;05;25;15;43.1;43.1;
2013;05;25;16;39.67;39.67;
2013;05;25;17;35;35;
2013;05;25;18;36.9;36.9;
2013;05;25;19;38.14;38.14;
2013;05;25;20;40.4;40.4;
2013;05;25;21;44.17;44.17;
2013;05;25;22;47;47;
2013;05;25;23;49.6;49.6;
2013;05;25;24;47.69;47.69;
2013;05;26;1;46.75;46.75;
2013;05;26;2;44.83;44.83;
2013;05;26;3;39.27;39.27;
2013;05;26;4;40.69;40.69;
2013;05;26;5;40.1;40.1;
2013;05;26;6;40.69;40.69;
2013;05;26;7;40;40;
2013;05;26;8;39.1;39.1;
2013;05;26;9;38.14;38.14;
2013;05;26;10;39.1;39.1;
2013;05;26;11;43.2;43.2;
2013;05;26;12;43.1;43.1;
2013;05;26;13;43.1;43.1;
2013;05;26;14;44.56;44.56;
2013;05;26;15;39.27;39.27;
2013;05;26;16;32.02;32.02;
2013;05;26;17;30;30;
2013;05;26;18;29;29;
2013;05;26;19;30.86;30.86;
2013;05;26;20;38.4;38.4;
2013;05;26;21;45.1;46.04;
2013;05;26;22;47.69;51.6;
2013;05;26;23;51.73;54.77;
2013;05;26;24;49.03;49.03;
2013;05;27;1;46.52;46.52;
2013;05;27;2;38.14;38.14;
2013;05;27;3;31.4;31.4;
2013;05;27;4;30.69;30.69;
2013;05;27;5;31;31;
2013;05;27;6;32.1;32.1;
2013;05;27;7;43.2;43.2;
2013;05;27;8;49.2;52.5;
2013;05;27;9;52;56.2;
2013;05;27;10;57.1;57.1;
2013;05;27;11;55.2;57.5;
2013;05;27;12;57.01;57.01;
2013;05;27;13;54.3;54.3;
2013;05;27;14;52.69;52.69;
2013;05;27;15;49.5;49.5;
2013;05;27;16;49.5;49.5;
2013;05;27;17;47.3;47.3;
2013;05;27;18;47.3;47.3;
2013;05;27;19;47.23;47.23;
2013;05;27;20;47.3;47.3;
2013;05;27;21;47.69;50.87;
2013;05;27;22;48.1;51.54;
2013;05;27;23;50;50;
2013;05;27;24;46.7;46.7;
2013;05;28;1;46;46;
2013;05;28;2;43;43;
2013;05;28;3;39.1;39.1;
2013;05;28;4;38.4;38.4;
2013;05;28;5;32.02;32.02;
2013;05;28;6;32.76;32.76;
2013;05;28;7;43.2;43.2;
2013;05;28;8;43.1;49.2;
2013;05;28;9;44.21;49.5;
2013;05;28;10;47.3;48;
2013;05;28;11;47.3;47.3;
2013;05;28;12;46.75;46.75;
2013;05;28;13;46.2;46.2;
2013;05;28;14;45.53;45.53;
2013;05;28;15;43.59;43.59;
2013;05;28;16;43.2;43.2;
2013;05;28;17;42.45;42.45;
2013;05;28;18;40.1;40.1;
2013;05;28;19;32.7;32.7;
2013;05;28;20;35;35;
2013;05;28;21;44.06;44.06;
2013;05;28;22;46.75;46.75;
2013;05;28;23;48;48;
2013;05;28;24;46;46;
2013;05;29;1;43.93;46.75;
2013;05;29;2;43.93;43.93;
2013;05;29;3;39.7;39.7;
2013;05;29;4;39;39;
2013;05;29;5;38.66;38.66;
2013;05;29;6;39;39;
2013;05;29;7;43.5;43.5;
2013;05;29;8;43.1;50;
2013;05;29;9;44.56;51.03;
2013;05;29;10;47.3;49.5;
2013;05;29;11;45.1;46.75;
2013;05;29;12;44.56;44.56;
2013;05;29;13;39.7;39.7;
2013;05;29;14;37.58;37.58;
2013;05;29;15;26.09;26.09;
2013;05;29;16;25;25;
2013;05;29;17;23;23;
2013;05;29;18;23;23;
2013;05;29;19;23.88;23.88;
2013;05;29;20;25.2;25.2;
2013;05;29;21;39.7;39.7;
2013;05;29;22;43.93;45.73;
2013;05;29;23;47.23;47.23;
2013;05;29;24;45.73;45.73;
2013;05;30;1;44.6;44.6;
2013;05;30;2;40.4;40.4;
2013;05;30;3;38.8;38.8;
2013;05;30;4;38.66;38.66;
2013;05;30;5;38.4;38.4;
2013;05;30;6;38.4;38.4;
2013;05;30;7;39.1;39.1;
2013;05;30;8;45.2;45.2;
2013;05;30;9;46.75;46.75;
2013;05;30;10;47;47;
2013;05;30;11;46.75;46.75;
2013;05;30;12;45.73;45.73;
2013;05;30;13;46.52;46.52;
2013;05;30;14;46.58;46.58;
2013;05;30;15;45.53;45.53;
2013;05;30;16;45;45;
2013;05;30;17;43.2;43.2;
2013;05;30;18;42.25;42.25;
2013;05;30;19;43;43;
2013;05;30;20;43.1;43.1;
2013;05;30;21;44.28;44.28;
2013;05;30;22;45.73;45.73;
2013;05;30;23;46.2;46.2;
2013;05;30;24;45.1;45.1;
2013;05;31;1;45.3;45.3;
2013;05;31;2;42;42;
2013;05;31;3;38.66;38.66;
2013;05;31;4;38.4;38.4;
2013;05;31;5;31.99;31.99;
2013;05;31;6;32.7;32.7;
2013;05;31;7;41.21;41.21;
2013;05;31;8;45;45;
2013;05;31;9;46.75;46.75;
2013;05;31;10;46.7;46.7;
2013;05;31;11;46.75;46.75;
2013;05;31;12;46;46;
2013;05;31;13;45.1;45.1;
2013;05;31;14;43.59;43.59;
2013;05;31;15;38.4;38.4;
2013;05;31;16;33.77;33.77;
2013;05;31;17;32.7;32.7;
2013;05;31;18;32.1;32.1;
2013;05;31;19;38.66;38.66;
2013;05;31;20;40.1;40.1;
2013;05;31;21;43.56;43.56;
2013;05;31;22;46.75;46.75;
2013;05;31;23;46.75;46.75;
2013;05;31;24;45.2;45.2;
2013;06;01;1;38.4;38.4;
2013;06;01;2;38.3;38.3;
2013;06;01;3;30;30;
2013;06;01;4;26;26;
2013;06;01;5;25.05;25.05;
2013;06;01;6;24.98;24.98;
2013;06;01;7;24.45;24.45;
2013;06;01;8;23.33;23.33;
2013;06;01;9;25.05;25.05;
2013;06;01;10;29.7;29.7;
2013;06;01;11;31.5;31.5;
2013;06;01;12;36;36;
2013;06;01;13;38.1;38.1;
2013;06;01;14;38.9;38.9;
2013;06;01;15;38.7;38.7;
2013;06;01;16;38.39;38.39;
2013;06;01;17;32.25;32.25;
2013;06;01;18;31.12;31.12;
2013;06;01;19;28;28;
2013;06;01;20;30;30;
2013;06;01;21;33.97;33.97;
2013;06;01;22;40.4;40.4;
2013;06;01;23;43.93;43.93;
2013;06;01;24;38.8;38.8;
2013;06;02;1;30;30;
2013;06;02;2;24.35;20;
2013;06;02;3;25.05;10;
2013;06;02;4;32.37;5.55;
2013;06;02;5;34.11;5;
2013;06;02;6;32.37;5;
2013;06;02;7;25.02;2;
2013;06;02;8;25.02;1;
2013;06;02;9;32.37;2;
2013;06;02;10;22.79;5;
2013;06;02;11;8;8;
2013;06;02;12;16;16;
2013;06;02;13;21;21;
2013;06;02;14;23.83;23.83;
2013;06;02;15;23.23;23.2;
2013;06;02;16;23;23;
2013;06;02;17;21.69;15.18;
2013;06;02;18;20.69;15.13;
2013;06;02;19;20;20;
2013;06;02;20;23;23;
2013;06;02;21;34.35;34.35;
2013;06;02;22;45.1;45.1;
2013;06;02;23;46.75;46.75;
2013;06;02;24;36.22;36.22;
2013;06;03;1;23.2;23.2;
2013;06;03;2;12;12;
2013;06;03;3;6.74;6;
2013;06;03;4;10.22;5;
2013;06;03;5;10.22;5;
2013;06;03;6;10.22;10;
2013;06;03;7;25;25;
2013;06;03;8;39.12;39.12;
2013;06;03;9;45.73;45.73;
2013;06;03;10;45.73;45.73;
2013;06;03;11;45.73;45.73;
2013;06;03;12;45.73;45.73;
2013;06;03;13;46.75;46.75;
2013;06;03;14;46.75;46.75;
2013;06;03;15;46.75;46.75;
2013;06;03;16;47.01;47.01;
2013;06;03;17;47.23;47.23;
2013;06;03;18;47.5;47.5;
2013;06;03;19;47.3;47.3;
2013;06;03;20;48.13;48.13;
2013;06;03;21;48.27;48.27;
2013;06;03;22;50.3;50.3;
2013;06;03;23;49.42;49.42;
2013;06;03;24;45.73;45.73;
2013;06;04;1;39.1;39.1;
2013;06;04;2;30.5;30.5;
2013;06;04;3;29;29;
2013;06;04;4;32;32;
2013;06;04;5;30.5;30.5;
2013;06;04;6;33;33;
2013;06;04;7;45.73;45.73;
2013;06;04;8;49.02;49.02;
2013;06;04;9;51.03;51.03;
2013;06;04;10;51.03;51.03;
2013;06;04;11;51.93;51.93;
2013;06;04;12;52.69;52.69;
2013;06;04;13;54.2;54.2;
2013;06;04;14;53.01;53.01;
2013;06;04;15;51.03;51.03;
2013;06;04;16;51.56;51.56;
2013;06;04;17;51.56;51.56;
2013;06;04;18;51.03;51.03;
2013;06;04;19;50.69;50.69;
2013;06;04;20;51.03;51.03;
2013;06;04;21;50.69;50.69;
2013;06;04;22;51.03;51.03;
2013;06;04;23;51.03;51.03;
2013;06;04;24;47.3;47.3;
2013;06;05;1;47.73;47.73;
2013;06;05;2;46.02;46.02;
2013;06;05;3;45;45;
2013;06;05;4;45;45;
2013;06;05;5;44.11;44.11;
2013;06;05;6;45;45;
2013;06;05;7;48.69;48.69;
2013;06;05;8;52.3;52.3;
2013;06;05;9;55.2;55.2;
2013;06;05;10;55.2;55.2;
2013;06;05;11;57.25;57.25;
2013;06;05;12;55.69;55.69;
2013;06;05;13;57.01;57.01;
2013;06;05;14;55;55;
2013;06;05;15;52.12;52.12;
2013;06;05;16;52.3;52.3;
2013;06;05;17;52;52;
2013;06;05;18;51.6;51.6;
2013;06;05;19;51.02;51.02;
2013;06;05;20;51.6;51.6;
2013;06;05;21;50.3;50.3;
2013;06;05;22;52.77;52.77;
2013;06;05;23;52.12;52.12;
2013;06;05;24;51.4;51.4;
2013;06;06;1;49.02;49.02;
2013;06;06;2;46.1;46.1;
2013;06;06;3;45.73;45.73;
2013;06;06;4;45.73;45.73;
2013;06;06;5;44.72;44.72;
2013;06;06;6;45;45;
2013;06;06;7;46.75;46.75;
2013;06;06;8;50.01;50.01;
2013;06;06;9;53.56;53.56;
2013;06;06;10;53.12;53.12;
2013;06;06;11;53.12;53.12;
2013;06;06;12;52.83;52.83;
2013;06;06;13;53;53;
2013;06;06;14;51.1;51.1;
2013;06;06;15;48.21;48.21;
2013;06;06;16;48.22;48.22;
2013;06;06;17;48.02;48.02;
2013;06;06;18;48.1;48.1;
2013;06;06;19;48.02;48.02;
2013;06;06;20;48.42;48.42;
2013;06;06;21;50.01;50.01;
2013;06;06;22;52;52;
2013;06;06;23;52;52;
2013;06;06;24;49.2;49.2;
2013;06;07;1;46.75;46.75;
2013;06;07;2;45.73;45.73;
2013;06;07;3;44.55;44.55;
2013;06;07;4;44.11;44.11;
2013;06;07;5;43.93;43.93;
2013;06;07;6;44.55;44.55;
2013;06;07;7;47.5;47.5;
2013;06;07;8;51.69;51.69;
2013;06;07;9;53.5;53.5;
2013;06;07;10;53.69;53.69;
2013;06;07;11;54.1;54.1;
2013;06;07;12;53.5;53.5;
2013;06;07;13;53;53;
2013;06;07;14;50.13;50.13;
2013;06;07;15;47.73;47.73;
2013;06;07;16;46.75;46.75;
2013;06;07;17;45.73;45.73;
2013;06;07;18;46;46;
2013;06;07;19;46.1;46.1;
2013;06;07;20;47.73;47.73;
2013;06;07;21;51.1;51.1;
2013;06;07;22;52.83;52.83;
2013;06;07;23;53.89;53.89;
2013;06;07;24;53.3;53.3;
2013;06;08;1;53.56;53.56;
2013;06;08;2;53;53;
2013;06;08;3;49.62;49.62;
2013;06;08;4;47.95;47.95;
2013;06;08;5;46.75;46.75;
2013;06;08;6;46.02;46.02;
2013;06;08;7;44.69;44.69;
2013;06;08;8;43.73;43.73;
2013;06;08;9;43.56;43.56;
2013;06;08;10;44.72;44.72;
2013;06;08;11;46.27;46.27;
2013;06;08;12;44.87;44.87;
2013;06;08;13;45;45;
2013;06;08;14;44.72;44.72;
2013;06;08;15;41;41;
2013;06;08;16;43.45;43.45;
2013;06;08;17;40;40;
2013;06;08;18;40;40;
2013;06;08;19;38.4;38.4;
2013;06;08;20;43.06;43.06;
2013;06;08;21;47.69;47.69;
2013;06;08;22;49.2;49.2;
2013;06;08;23;53.13;53.13;
2013;06;08;24;52.83;52.83;
2013;06;09;1;48.3;48.3;
2013;06;09;2;45.73;45.73;
2013;06;09;3;39.12;39.12;
2013;06;09;4;40.5;40.5;
2013;06;09;5;39.5;39.5;
2013;06;09;6;36.1;36.1;
2013;06;09;7;33.5;33.5;
2013;06;09;8;29.2;29.2;
2013;06;09;9;25.16;25.16;
2013;06;09;10;30;30;
2013;06;09;11;35.1;35.1;
2013;06;09;12;40.1;40.1;
2013;06;09;13;39.5;39.5;
2013;06;09;14;39.12;39.12;
2013;06;09;15;35.1;35.1;
2013;06;09;16;30;30;
2013;06;09;17;23.99;23.99;
2013;06;09;18;24;24;
2013;06;09;19;25.18;25.18;
2013;06;09;20;33;33;
2013;06;09;21;37.9;37.9;
2013;06;09;22;47;47;
2013;06;09;23;51.1;51.1;
2013;06;09;24;47;47;
2013;06;10;1;46.75;46.75;
2013;06;10;2;39.14;39.14;
2013;06;10;3;29.2;29.2;
2013;06;10;4;24.93;24.93;
2013;06;10;5;25;25;
2013;06;10;6;27;27;
2013;06;10;7;42.83;42.83;
2013;06;10;8;47;47;
2013;06;10;9;51.02;51.02;
2013;06;10;10;51.03;51.03;
2013;06;10;11;50.9;50.9;
2013;06;10;12;50.3;50.3;
2013;06;10;13;50.5;50.5;
2013;06;10;14;50.3;50.3;
2013;06;10;15;46.75;46.75;
2013;06;10;16;47.5;47.5;
2013;06;10;17;47.69;47.69;
2013;06;10;18;47.8;47.8;
2013;06;10;19;48.23;48.23;
2013;06;10;20;49.7;49.7;
2013;06;10;21;50.9;50.9;
2013;06;10;22;53.16;53.16;
2013;06;10;23;53.56;53.56;
2013;06;10;24;47;47;
2013;06;11;1;48;48;
2013;06;11;2;44.69;44.69;
2013;06;11;3;38.4;38.4;
2013;06;11;4;35;35;
2013;06;11;5;31.4;31.4;
2013;06;11;6;32.4;32.4;
2013;06;11;7;41.77;41.77;
2013;06;11;8;46.75;46.75;
2013;06;11;9;48.1;48.1;
2013;06;11;10;48.1;48.1;
2013;06;11;11;49.02;49.02;
2013;06;11;12;49.3;49.3;
2013;06;11;13;50;50;
2013;06;11;14;50;50;
2013;06;11;15;48.9;48.9;
2013;06;11;16;48.9;48.9;
2013;06;11;17;48.2;48.2;
2013;06;11;18;48.7;48.7;
2013;06;11;19;48.3;48.3;
2013;06;11;20;48.9;48.9;
2013;06;11;21;49.3;49.3;
2013;06;11;22;52.89;52.89;
2013;06;11;23;53.01;53.01;
2013;06;11;24;52.2;52.2;
2013;06;12;1;48.1;48.1;
2013;06;12;2;47.69;47.69;
2013;06;12;3;44.87;44.87;
2013;06;12;4;44.56;44.56;
2013;06;12;5;42;42;
2013;06;12;6;44.12;44.12;
2013;06;12;7;47.5;47.5;
2013;06;12;8;50.7;50.7;
2013;06;12;9;52.5;52.5;
2013;06;12;10;52.5;52.5;
2013;06;12;11;53.56;53.56;
2013;06;12;12;53.1;53.1;
2013;06;12;13;53.1;53.1;
2013;06;12;14;52.69;52.69;
2013;06;12;15;51.1;51.1;
2013;06;12;16;51.7;51.7;
2013;06;12;17;52.1;52.1;
2013;06;12;18;52.03;52.03;
2013;06;12;19;50.7;50.7;
2013;06;12;20;51.69;51.69;
2013;06;12;21;53.01;53.01;
2013;06;12;22;52.69;52.69;
2013;06;12;23;52.5;52.5;
2013;06;12;24;48.9;48.9;
2013;06;13;1;48.82;48.82;
2013;06;13;2;47.69;47.69;
2013;06;13;3;45.69;45.69;
2013;06;13;4;44;44;
2013;06;13;5;38.4;38.4;
2013;06;13;6;40.1;40.1;
2013;06;13;7;46.75;46.75;
2013;06;13;8;49.1;49.1;
2013;06;13;9;50.47;50.47;
2013;06;13;10;50.47;50.47;
2013;06;13;11;51.07;51.07;
2013;06;13;12;51.07;51.07;
2013;06;13;13;51.35;51.35;
2013;06;13;14;51.2;51.2;
2013;06;13;15;48.82;48.82;
2013;06;13;16;48.82;48.82;
2013;06;13;17;47.5;47.5;
2013;06;13;18;46.75;46.75;
2013;06;13;19;46.75;46.75;
2013;06;13;20;46.75;46.75;
2013;06;13;21;47.8;47.8;
2013;06;13;22;48.82;48.82;
2013;06;13;23;48.3;48.3;
2013;06;13;24;44.69;44.69;
2013;06;14;1;44.87;44.87;
2013;06;14;2;35;35;
2013;06;14;3;34.4;34.4;
2013;06;14;4;36;36;
2013;06;14;5;34.4;34.4;
2013;06;14;6;37.78;37.78;
2013;06;14;7;46.75;46.75;
2013;06;14;8;47.83;47.83;
2013;06;14;9;49.75;49.75;
2013;06;14;10;50.15;50.15;
2013;06;14;11;50.2;50.2;
2013;06;14;12;49.35;49.35;
2013;06;14;13;48.3;48.3;
2013;06;14;14;48.3;48.3;
2013;06;14;15;47.7;47.7;
2013;06;14;16;47.69;47.69;
2013;06;14;17;47.69;47.69;
2013;06;14;18;47.65;47.65;
2013;06;14;19;47.38;47.38;
2013;06;14;20;47.53;47.53;
2013;06;14;21;47.83;47.83;
2013;06;14;22;48.1;48.1;
2013;06;14;23;48.01;48.01;
2013;06;14;24;48.2;48.2;
2013;06;15;1;48;48;
2013;06;15;2;46.75;46.75;
2013;06;15;3;45.77;45.77;
2013;06;15;4;43.93;43.93;
2013;06;15;5;43.93;43.93;
2013;06;15;6;43.56;43.56;
2013;06;15;7;43.56;43.56;
2013;06;15;8;42.32;42.32;
2013;06;15;9;42.79;42.79;
2013;06;15;10;43.56;43.56;
2013;06;15;11;46.75;46.75;
2013;06;15;12;47.65;47.65;
2013;06;15;13;48.1;48.1;
2013;06;15;14;49.8;49.8;
2013;06;15;15;49;49;
2013;06;15;16;48.3;48.3;
2013;06;15;17;47.83;47.83;
2013;06;15;18;47.5;47.5;
2013;06;15;19;46.17;46.17;
2013;06;15;20;46.75;46.75;
2013;06;15;21;47.83;47.83;
2013;06;15;22;50.7;50.7;
2013;06;15;23;51.38;51.38;
2013;06;15;24;48.2;48.2;
2013;06;16;1;53.5;53.5;
2013;06;16;2;51.07;51.07;
2013;06;16;3;48.2;48.2;
2013;06;16;4;49.6;49.6;
2013;06;16;5;48.2;48.2;
2013;06;16;6;48.1;48.1;
2013;06;16;7;45;45;
2013;06;16;8;40.02;40.02;
2013;06;16;9;34.7;34.7;
2013;06;16;10;34.7;34.7;
2013;06;16;11;41.9;41.9;
2013;06;16;12;43;43;
2013;06;16;13;40.96;40.96;
2013;06;16;14;38.02;38.02;
2013;06;16;15;34.6;34.6;
2013;06;16;16;26;26;
2013;06;16;17;23.17;23.17;
2013;06;16;18;23.11;23.11;
2013;06;16;19;23.22;23.22;
2013;06;16;20;26.01;26.01;
2013;06;16;21;39;39;
2013;06;16;22;48.3;48.3;
2013;06;16;23;51.65;51.65;
2013;06;16;24;48.7;48.7;
2013;06;17;1;44.69;44.69;
2013;06;17;2;36;36;
2013;06;17;3;29.99;29.99;
2013;06;17;4;29.99;29.99;
2013;06;17;5;26;26;
2013;06;17;6;28.86;28.86;
2013;06;17;7;40.96;40.96;
2013;06;17;8;48.2;48.2;
2013;06;17;9;50.6;51.31;
2013;06;17;10;51.2;51.2;
2013;06;17;11;51.2;51.2;
2013;06;17;12;50.02;50.02;
2013;06;17;13;48.3;48.3;
2013;06;17;14;48;48;
2013;06;17;15;36;36;
2013;06;17;16;34.6;34.6;
2013;06;17;17;34.6;34.6;
2013;06;17;18;36;36;
2013;06;17;19;39.5;39.5;
2013;06;17;20;43.93;43.93;
2013;06;17;21;48.2;48.2;
2013;06;17;22;52.01;52.01;
2013;06;17;23;53.5;53.5;
2013;06;17;24;50.22;50.22;
2013;06;18;1;44.87;44.87;
2013;06;18;2;43.93;43.93;
2013;06;18;3;43.5;43.5;
2013;06;18;4;43.5;43.5;
2013;06;18;5;42.5;42.5;
2013;06;18;6;43.92;43.92;
2013;06;18;7;46;46;
2013;06;18;8;46.75;46.75;
2013;06;18;9;51.69;51.69;
2013;06;18;10;52.69;52.69;
2013;06;18;11;52.93;52.93;
2013;06;18;12;49.6;49.6;
2013;06;18;13;49.8;49.8;
2013;06;18;14;49.4;49.4;
2013;06;18;15;46.75;46.75;
2013;06;18;16;46;46;
2013;06;18;17;45.75;45.75;
2013;06;18;18;45.75;45.75;
2013;06;18;19;45.73;45.73;
2013;06;18;20;45.73;45.73;
2013;06;18;21;45.8;45.8;
2013;06;18;22;46.75;46.75;
2013;06;18;23;48.13;48.13;
2013;06;18;24;46.65;46.65;
2013;06;19;1;45.9;45.9;
2013;06;19;2;41.69;41.69;
2013;06;19;3;39.12;39.12;
2013;06;19;4;38.94;38.94;
2013;06;19;5;37;37;
2013;06;19;6;38.4;38.4;
2013;06;19;7;41.9;41.9;
2013;06;19;8;46.75;46.75;
2013;06;19;9;51.69;51.69;
2013;06;19;10;52.4;52.4;
2013;06;19;11;52;52;
2013;06;19;12;50.2;50.2;
2013;06;19;13;51.69;51.69;
2013;06;19;14;52.69;52.69;
2013;06;19;15;52.6;52.6;
2013;06;19;16;52.4;52.4;
2013;06;19;17;51.69;51.69;
2013;06;19;18;50.6;50.6;
2013;06;19;19;48.3;48.3;
2013;06;19;20;48.44;48.44;
2013;06;19;21;50.7;50.7;
2013;06;19;22;49.46;49.46;
2013;06;19;23;51.6;51.6;
2013;06;19;24;48.3;48.3;
2013;06;20;1;51.69;51.69;
2013;06;20;2;47.8;47.8;
2013;06;20;3;46.2;46.2;
2013;06;20;4;45.13;45.13;
2013;06;20;5;41.69;41.69;
2013;06;20;6;41.9;41.9;
2013;06;20;7;46.75;46.75;
2013;06;20;8;52.69;52.69;
2013;06;20;9;55.2;55.2;
2013;06;20;10;55.3;55.3;
2013;06;20;11;55.2;55.2;
2013;06;20;12;53.56;53.56;
2013;06;20;13;55.01;55.01;
2013;06;20;14;54.26;54.26;
2013;06;20;15;49.03;49.03;
2013;06;20;16;48;48;
2013;06;20;17;48.44;48.44;
